,geo_value,time_value,hospital admissions
19536,6075,2021-01-13,2.0276145
19537,6077,2021-01-13,6.1014526
19538,6079,2021-01-13,1.2147329
19539,6081,2021-01-13,2.562095
19540,6083,2021-01-13,5.3318567
19541,6085,2021-01-13,4.0450241
19542,6087,2021-01-13,4.5515289
19543,6089,2021-01-13,12.448242
19544,6091,2021-01-13,
19545,6093,2021-01-13,2.9730935
19546,6095,2021-01-13,4.8904523
19547,6097,2021-01-13,1.9249093
19548,6099,2021-01-13,4.6226958
19549,6101,2021-01-13,0.0
19550,6103,2021-01-13,1.5505318
19551,6105,2021-01-13,0.0
19552,6107,2021-01-13,6.035187
19553,6109,2021-01-13,1.5723064
19554,6111,2021-01-13,5.552057
19555,6113,2021-01-13,0.8452008
19556,6115,2021-01-13,8.1978899
21141,36001,2021-01-13,9.5032975
21142,36003,2021-01-13,2.5069804
21143,36005,2021-01-13,4.4963323
21144,36007,2021-01-13,9.8797834
21145,36009,2021-01-13,6.5908282
21146,36011,2021-01-13,5.4490486
21147,36013,2021-01-13,3.6271967
21148,36015,2021-01-13,4.8413256
21149,36017,2021-01-13,1.5285378
21150,36019,2021-01-13,3.5813669
21151,36021,2021-01-13,4.5592195
21152,36023,2021-01-13,5.7538968
21153,36025,2021-01-13,1.3005339
21154,36027,2021-01-13,6.4294555
21155,36029,2021-01-13,10.8243869
21156,36031,2021-01-13,1.5489647
21157,36033,2021-01-13,1.7154866
21158,36035,2021-01-13,27.3206306
21159,36037,2021-01-13,6.0156708
21160,36039,2021-01-13,
21161,36041,2021-01-13,
21162,36043,2021-01-13,1.8752271
21163,36045,2021-01-13,4.6255608
21164,36047,2021-01-13,2.7233027
21165,36049,2021-01-13,8.7284312
21166,36051,2021-01-13,2.7473408
21167,36053,2021-01-13,4.459345
21168,36055,2021-01-13,8.1175404
21169,36057,2021-01-13,5.5202069
21170,36059,2021-01-13,4.9580637
21171,36061,2021-01-13,8.374747
21172,36063,2021-01-13,4.3187009
21173,36065,2021-01-13,8.4201425
21174,36067,2021-01-13,6.1595932
21175,36069,2021-01-13,5.8393251
21176,36071,2021-01-13,3.9679037
21177,36073,2021-01-13,2.5013758
21178,36075,2021-01-13,1.841797
21179,36077,2021-01-13,9.2478347
21180,36079,2021-01-13,3.7696238
21181,36081,2021-01-13,3.9985246
21182,36083,2021-01-13,3.3431036
21183,36085,2021-01-13,6.1311176
21184,36087,2021-01-13,4.0725617
21185,36089,2021-01-13,5.3312364
21186,36091,2021-01-13,2.4812572
21187,36093,2021-01-13,5.885025
21188,36095,2021-01-13,2.7532534
21189,36097,2021-01-13,0.0
21190,36099,2021-01-13,
21191,36101,2021-01-13,10.8663007
21192,36103,2021-01-13,6.1337738
21193,36105,2021-01-13,0.1884609
21194,36107,2021-01-13,
21195,36109,2021-01-13,2.5445077
21196,36111,2021-01-13,1.6880866
21197,36113,2021-01-13,6.7220564
21198,36115,2021-01-13,
21199,36117,2021-01-13,3.1980914
21200,36119,2021-01-13,5.3693348
21201,36121,2021-01-13,0.7239688
21202,36123,2021-01-13,2.3060071
22718,6001,2021-01-14,3.3086229
22719,6003,2021-01-14,
22720,6005,2021-01-14,1.4256133
22721,6007,2021-01-14,5.7077319
22722,6009,2021-01-14,2.4679475
22723,6011,2021-01-14,4.6386492
22724,6013,2021-01-14,3.1116997
22725,6015,2021-01-14,0.5107878
22726,6017,2021-01-14,1.6290564
22727,6019,2021-01-14,6.6510372
22728,6021,2021-01-14,21.7192559
22729,6023,2021-01-14,1.6934102
22730,6025,2021-01-14,5.9435647
22731,6027,2021-01-14,3.166511
22732,6029,2021-01-14,5.5630099
22733,6031,2021-01-14,4.210156
22734,6033,2021-01-14,3.5448972
22735,6035,2021-01-14,5.7112397
22736,6037,2021-01-14,7.5343396
22737,6039,2021-01-14,1.5393991
22738,6041,2021-01-14,1.4988975
22739,6043,2021-01-14,0.0
22740,6045,2021-01-14,2.6559235
22741,6047,2021-01-14,2.199754
22742,6049,2021-01-14,1.630231
22743,6051,2021-01-14,1.9658338
22744,6053,2021-01-14,5.2712856
22745,6055,2021-01-14,1.5760358
22746,6057,2021-01-14,0.8605334
22747,6059,2021-01-14,6.6492244
22748,6061,2021-01-14,5.5660929
22749,6063,2021-01-14,1.5063757
22750,6065,2021-01-14,5.5554548
22751,6067,2021-01-14,3.7291477
22752,6069,2021-01-14,2.6762715
22753,6071,2021-01-14,6.9171271
22754,6073,2021-01-14,4.5398058
22755,6075,2021-01-14,2.0935531
22756,6077,2021-01-14,5.8596268
22757,6079,2021-01-14,1.4678022
22758,6081,2021-01-14,2.6751286
22759,6083,2021-01-14,5.4924548
22760,6085,2021-01-14,3.9626255
22761,6087,2021-01-14,4.8690774
22762,6089,2021-01-14,12.448242
22763,6091,2021-01-14,
22764,6093,2021-01-14,3.3034372
22765,6095,2021-01-14,4.8265248
22766,6097,2021-01-14,2.0124052
22767,6099,2021-01-14,4.9862786
22768,6101,2021-01-14,0.0
22769,6103,2021-01-14,1.9935409
22770,6105,2021-01-14,0.0
22771,6107,2021-01-14,6.0047062
22772,6109,2021-01-14,1.5723064
22773,6111,2021-01-14,5.6029933
22774,6113,2021-01-14,1.0402472
22775,6115,2021-01-14,7.1285999
24360,36001,2021-01-14,9.1269292
24361,36003,2021-01-14,3.1337255
24362,36005,2021-01-14,4.5371153
24363,36007,2021-01-14,9.9552016
24364,36009,2021-01-14,5.4609719
24365,36011,2021-01-14,5.824845
24366,36013,2021-01-14,3.7405466
24367,36015,2021-01-14,5.1871345
24368,36017,2021-01-14,1.8342454
24369,36019,2021-01-14,3.4022985
24370,36021,2021-01-14,4.0793016
24371,36023,2021-01-14,5.4510601
24372,36025,2021-01-14,1.6256673
24373,36027,2021-01-14,5.8936675
24374,36029,2021-01-14,9.4382424
24375,36031,2021-01-14,1.1617235
24376,36033,2021-01-14,2.5732298
24377,36035,2021-01-14,28.1321345
24378,36037,2021-01-14,5.7650179
24379,36039,2021-01-14,
24380,36041,2021-01-14,
24381,36043,2021-01-14,2.1096305
24382,36045,2021-01-14,4.0969253
24383,36047,2021-01-14,2.6614094
24384,36049,2021-01-14,10.910539
24385,36051,2021-01-14,3.2052309
24386,36053,2021-01-14,4.05395
24387,36055,2021-01-14,7.6933459
24388,36057,2021-01-14,6.1012813
24389,36059,2021-01-14,5.2540675
24390,36061,2021-01-14,8.3658848
24391,36063,2021-01-14,5.004209
24392,36065,2021-01-14,7.037731
24393,36067,2021-01-14,6.3773566
24394,36069,2021-01-14,5.9690879
24395,36071,2021-01-14,4.0420702
24396,36073,2021-01-14,1.4293576
24397,36075,2021-01-14,2.0873699
24398,36077,2021-01-14,8.0310143
24399,36079,2021-01-14,3.4796527
24400,36081,2021-01-14,4.0947973
24401,36083,2021-01-14,3.1623953
24402,36085,2021-01-14,6.521826
24403,36087,2021-01-14,3.9849797
24404,36089,2021-01-14,5.7310791
24405,36091,2021-01-14,2.6053201
24406,36093,2021-01-14,5.1493969
24407,36095,2021-01-14,3.6710046
24408,36097,2021-01-14,0.0
24409,36099,2021-01-14,
24410,36101,2021-01-14,11.0172216
24411,36103,2021-01-14,6.2306739
24412,36105,2021-01-14,0.1884609
24413,36107,2021-01-14,
24414,36109,2021-01-14,2.5445077
24415,36111,2021-01-14,2.4919374
24416,36113,2021-01-14,7.3942621
24417,36115,2021-01-14,
24418,36117,2021-01-14,3.1980914
24419,36119,2021-01-14,5.4876672
24420,36121,2021-01-14,0.3619844
24421,36123,2021-01-14,2.8825089
25937,6001,2021-01-15,3.3429982
25938,6003,2021-01-15,
25939,6005,2021-01-15,1.4256133
25940,6007,2021-01-15,5.7748817
25941,6009,2021-01-15,2.1594541
25942,6011,2021-01-15,11.9279552
25943,6013,2021-01-15,3.1736858
25944,6015,2021-01-15,0.5107878
25945,6017,2021-01-15,1.7031045
25946,6019,2021-01-15,5.9374066
25947,6021,2021-01-15,20.7090579
25948,6023,2021-01-15,1.5875721
25949,6025,2021-01-15,5.6265745
25950,6027,2021-01-15,3.166511
25951,6029,2021-01-15,5.5313118
25952,6031,2021-01-15,4.210156
25953,6033,2021-01-15,3.5448972
25954,6035,2021-01-15,5.7112397
25955,6037,2021-01-15,7.3791702
25956,6039,2021-01-15,1.5393991
25957,6041,2021-01-15,1.6099269
25958,6043,2021-01-15,0.0
25959,6045,2021-01-15,1.9919426
25960,6047,2021-01-15,2.148597
25961,6049,2021-01-15,0.0
25962,6051,2021-01-15,0.0
25963,6053,2021-01-15,5.6359657
25964,6055,2021-01-15,1.2608287
25965,6057,2021-01-15,0.8605334
25966,6059,2021-01-15,6.5048722
25967,6061,2021-01-15,5.4951873
25968,6063,2021-01-15,1.5063757
25969,6065,2021-01-15,5.3603252
25970,6067,2021-01-15,3.6833351
25971,6069,2021-01-15,2.4532489
25972,6071,2021-01-15,6.6756802
25973,6073,2021-01-15,4.5612402
25974,6075,2021-01-15,2.1100378
25975,6077,2021-01-15,5.7852188
25976,6079,2021-01-15,1.3665745
25977,6081,2021-01-15,2.6751286
25978,6083,2021-01-15,5.4924548
25979,6085,2021-01-15,3.9925886
25980,6087,2021-01-15,4.8690774
25981,6089,2021-01-15,11.7300742
25982,6091,2021-01-15,
25983,6093,2021-01-15,5.946187
25984,6095,2021-01-15,5.050271
25985,6097,2021-01-15,2.099901
25986,6099,2021-01-15,4.7006064
25987,6101,2021-01-15,0.0
25988,6103,2021-01-15,1.9935409
25989,6105,2021-01-15,0.0
25990,6107,2021-01-15,5.4560529
25991,6109,2021-01-15,1.3102554
25992,6111,2021-01-15,5.6539296
25993,6113,2021-01-15,1.1702781
25994,6115,2021-01-15,6.7721699
27579,36001,2021-01-15,8.8446531
27580,36003,2021-01-15,3.1337255
27581,36005,2021-01-15,4.6696603
27582,36007,2021-01-15,9.0501833
27583,36009,2021-01-15,5.2726626
27584,36011,2021-01-15,6.2006415
27585,36013,2021-01-15,3.4004969
27586,36015,2021-01-15,5.360039
27587,36017,2021-01-15,1.8342454
27588,36019,2021-01-15,3.9395036
27589,36021,2021-01-15,4.0793016
27590,36023,2021-01-15,4.5425501
27591,36025,2021-01-15,1.9508008
27592,36027,2021-01-15,5.4552956
27593,36029,2021-01-15,8.3791657
27594,36031,2021-01-15,1.1617235
27595,36033,2021-01-15,2.8591443
27596,36035,2021-01-15,29.2141396
27597,36037,2021-01-15,6.5169767
27598,36039,2021-01-15,
27599,36041,2021-01-15,
27600,36043,2021-01-15,2.1096305
27601,36045,2021-01-15,4.2290842
27602,36047,2021-01-15,2.7964492
27603,36049,2021-01-15,11.456066
27604,36051,2021-01-15,2.7473408
27605,36053,2021-01-15,4.6620425
27606,36055,2021-01-15,7.288433
27607,36057,2021-01-15,5.8107441
27608,36059,2021-01-15,5.2012096
27609,36061,2021-01-15,8.7558201
27610,36063,2021-01-15,4.8671074
27611,36065,2021-01-15,7.1634048
27612,36067,2021-01-15,6.2529204
27613,36069,2021-01-15,5.4500368
27614,36071,2021-01-15,3.8566541
27615,36073,2021-01-15,1.786697
27616,36075,2021-01-15,2.0873699
27617,36077,2021-01-15,8.2743784
27618,36079,2021-01-15,3.7696238
27619,36081,2021-01-15,4.0883791
27620,36083,2021-01-15,3.0720412
27621,36085,2021-01-15,6.702153
27622,36087,2021-01-15,3.8536067
27623,36089,2021-01-15,6.2642027
27624,36091,2021-01-15,2.7293829
27625,36093,2021-01-15,5.1493969
27626,36095,2021-01-15,4.1298801
27627,36097,2021-01-15,0.0
27628,36099,2021-01-15,
27629,36101,2021-01-15,11.9227466
27630,36103,2021-01-15,6.346954
27631,36105,2021-01-15,0.1884609
27632,36107,2021-01-15,
27633,36109,2021-01-15,2.2617846
27634,36111,2021-01-15,2.6527075
27635,36113,2021-01-15,7.6183306
27636,36115,2021-01-15,
27637,36117,2021-01-15,3.6778051
27638,36119,2021-01-15,5.827873
27639,36121,2021-01-15,0.0
27640,36123,2021-01-15,2.3060071
29156,6001,2021-01-16,3.25706
29157,6003,2021-01-16,
29158,6005,2021-01-16,1.4256133
29159,6007,2021-01-16,5.5062825
29160,6009,2021-01-16,1.5424672
29161,6011,2021-01-16,12.5906193
29162,6013,2021-01-16,2.8761527
29163,6015,2021-01-16,0.5107878
29164,6017,2021-01-16,1.8512005
29165,6019,2021-01-16,5.6091365
29166,6021,2021-01-16,19.193761
29167,6023,2021-01-16,1.4817339
29168,6025,2021-01-16,5.388832
29169,6027,2021-01-16,2.3748832
29170,6029,2021-01-16,5.2935764
29171,6031,2021-01-16,5.0521872
29172,6033,2021-01-16,3.5448972
29173,6035,2021-01-16,4.2834298
29174,6037,2021-01-16,7.3432513
29175,6039,2021-01-16,1.629952
29176,6041,2021-01-16,1.4988975
29177,6043,2021-01-16,0.8325008
29178,6045,2021-01-16,1.6599522
29179,6047,2021-01-16,2.0974399
29180,6049,2021-01-16,0.0
29181,6051,2021-01-16,0.0
29182,6053,2021-01-16,5.9011876
29183,6055,2021-01-16,1.0506906
29184,6057,2021-01-16,0.5736889
29185,6059,2021-01-16,6.2702998
29186,6061,2021-01-16,5.2470175
29187,6063,2021-01-16,1.5063757
29188,6065,2021-01-16,5.1824129
29189,6067,2021-01-16,3.490922
29190,6069,2021-01-16,2.8992941
29191,6071,2021-01-16,6.5255916
29192,6073,2021-01-16,4.6126828
29193,6075,2021-01-16,2.0770685
29194,6077,2021-01-16,5.5991989
29195,6079,2021-01-16,1.2653468
29196,6081,2021-01-16,2.5432561
29197,6083,2021-01-16,5.6851725
29198,6085,2021-01-16,3.9476439
29199,6087,2021-01-16,4.7103031
29200,6089,2021-01-16,11.3310921
29201,6091,2021-01-16,
29202,6093,2021-01-16,5.946187
29203,6095,2021-01-16,5.2100897
29204,6097,2021-01-16,2.099901
29205,6099,2021-01-16,3.8435898
29206,6101,2021-01-16,0.0
29207,6103,2021-01-16,2.43655
29208,6105,2021-01-16,0.0
29209,6107,2021-01-16,5.3950914
29210,6109,2021-01-16,1.5723064
29211,6111,2021-01-16,5.6199721
29212,6113,2021-01-16,1.300309
29213,6115,2021-01-16,7.4850299
30798,36001,2021-01-16,8.3271468
30799,36003,2021-01-16,3.7604706
30800,36005,2021-01-16,4.7920095
30801,36007,2021-01-16,8.0697467
30802,36009,2021-01-16,5.8375907
30803,36011,2021-01-16,5.0732521
30804,36013,2021-01-16,3.287147
30805,36015,2021-01-16,5.5329435
30806,36017,2021-01-16,1.8342454
30807,36019,2021-01-16,3.5813669
30808,36021,2021-01-16,5.2790962
30809,36023,2021-01-16,4.5425501
30810,36025,2021-01-16,2.2759343
30811,36027,2021-01-16,4.7733836
30812,36029,2021-01-16,7.3356636
30813,36031,2021-01-16,1.1617235
30814,36033,2021-01-16,4.002802
30815,36035,2021-01-16,29.7551422
30816,36037,2021-01-16,6.5169767
30817,36039,2021-01-16,
30818,36041,2021-01-16,
30819,36043,2021-01-16,2.1096305
30820,36045,2021-01-16,3.9647664
30821,36047,2021-01-16,2.7908226
30822,36049,2021-01-16,9.8194851
30823,36051,2021-01-16,3.434176
30824,36053,2021-01-16,4.05395
30825,36055,2021-01-16,7.0570542
30826,36057,2021-01-16,5.2296697
30827,36059,2021-01-16,4.9580637
30828,36061,2021-01-16,8.6317498
30829,36063,2021-01-16,4.9356582
30830,36065,2021-01-16,7.8546105
30831,36067,2021-01-16,5.1329943
30832,36069,2021-01-16,5.4500368
30833,36071,2021-01-16,3.671238
30834,36073,2021-01-16,1.4293576
30835,36075,2021-01-16,2.2101564
30836,36077,2021-01-16,8.2743784
30837,36079,2021-01-16,4.0595949
30838,36081,2021-01-16,3.5235795
30839,36083,2021-01-16,2.6202704
30840,36085,2021-01-16,6.0108996
30841,36087,2021-01-16,3.9849797
30842,36089,2021-01-16,5.86436
30843,36091,2021-01-16,2.2331315
30844,36093,2021-01-16,4.5057223
30845,36095,2021-01-16,4.1298801
30846,36097,2021-01-16,0.0
30847,36099,2021-01-16,
30848,36101,2021-01-16,12.0736675
30849,36103,2021-01-16,6.1434638
30850,36105,2021-01-16,0.1884609
30851,36107,2021-01-16,
30852,36109,2021-01-16,2.5445077
30853,36111,2021-01-16,3.0546329
30854,36113,2021-01-16,6.7220564
30855,36115,2021-01-16,
30856,36117,2021-01-16,3.0381868
30857,36119,2021-01-16,5.2657939
30858,36121,2021-01-16,0.0
30859,36123,2021-01-16,2.3060071
32375,6001,2021-01-17,3.4375303
32376,6003,2021-01-17,
32377,6005,2021-01-17,1.4256133
32378,6007,2021-01-17,5.4391327
32379,6009,2021-01-17,0.9254803
32380,6011,2021-01-17,11.265291
32381,6013,2021-01-17,3.0497137
32382,6015,2021-01-17,1.0215757
32383,6017,2021-01-17,1.5550084
32384,6019,2021-01-17,5.7804079
32385,6021,2021-01-17,18.1835631
32386,6023,2021-01-17,1.4817339
32387,6025,2021-01-17,5.0718418
32388,6027,2021-01-17,2.3748832
32389,6029,2021-01-17,5.3252744
32390,6031,2021-01-17,5.1457462
32391,6033,2021-01-17,3.3233412
32392,6035,2021-01-17,2.8556199
32393,6037,2021-01-17,7.4610652
32394,6039,2021-01-17,1.9016107
32395,6041,2021-01-17,1.7209564
32396,6043,2021-01-17,0.8325008
32397,6045,2021-01-17,1.6599522
32398,6047,2021-01-17,2.4043823
32399,6049,2021-01-17,0.0
32400,6051,2021-01-17,0.0
32401,6053,2021-01-17,5.9011876
32402,6055,2021-01-17,1.5760358
32403,6057,2021-01-17,0.2868445
32404,6059,2021-01-17,6.6537354
32405,6061,2021-01-17,5.5660929
32406,6063,2021-01-17,1.5063757
32407,6065,2021-01-17,5.3890207
32408,6067,2021-01-17,3.4542719
32409,6069,2021-01-17,2.4532489
32410,6071,2021-01-17,6.5255916
32411,6073,2021-01-17,4.604109
32412,6075,2021-01-17,2.2748845
32413,6077,2021-01-17,5.5805969
32414,6079,2021-01-17,1.5184161
32415,6081,2021-01-17,2.6751286
32416,6083,2021-01-17,5.7815313
32417,6085,2021-01-17,3.9476439
32418,6087,2021-01-17,4.4456794
32419,6089,2021-01-17,10.8523136
32420,6091,2021-01-17,
32421,6093,2021-01-17,5.6158433
32422,6095,2021-01-17,5.1461622
32423,6097,2021-01-17,2.3040581
32424,6099,2021-01-17,4.8823978
32425,6101,2021-01-17,0.0
32426,6103,2021-01-17,2.8795591
32427,6105,2021-01-17,0.0
32428,6107,2021-01-17,5.1512454
32429,6109,2021-01-17,1.5723064
32430,6111,2021-01-17,5.5350782
32431,6113,2021-01-17,1.0402472
32432,6115,2021-01-17,8.7325349
34017,36001,2021-01-17,7.9037325
34018,36003,2021-01-17,4.0738431
34019,36005,2021-01-17,4.7206391
34020,36007,2021-01-17,8.2960013
34021,36009,2021-01-17,4.7077344
34022,36011,2021-01-17,6.0127433
34023,36013,2021-01-17,3.5138468
34024,36015,2021-01-17,5.5329435
34025,36017,2021-01-17,1.2228302
34026,36019,2021-01-17,3.4022985
34027,36021,2021-01-17,5.5190551
34028,36023,2021-01-17,3.9368767
34029,36025,2021-01-17,1.9508008
34030,36027,2021-01-17,4.2375957
34031,36029,2021-01-17,6.0118177
34032,36031,2021-01-17,1.1617235
34033,36033,2021-01-17,4.002802
34034,36035,2021-01-17,28.1321345
34035,36037,2021-01-17,5.7650179
34036,36039,2021-01-17,
34037,36041,2021-01-17,
34038,36043,2021-01-17,2.3440338
34039,36045,2021-01-17,3.303972
34040,36047,2021-01-17,2.8189559
34041,36049,2021-01-17,10.910539
34042,36051,2021-01-17,3.6631211
34043,36053,2021-01-17,4.05395
34044,36055,2021-01-17,6.8642385
34045,36057,2021-01-17,4.0675208
34046,36059,2021-01-17,4.5986305
34047,36061,2021-01-17,8.534266
34048,36063,2021-01-17,5.2098614
34049,36065,2021-01-17,8.2316318
34050,36067,2021-01-17,4.6352494
34051,36069,2021-01-17,5.7095623
34052,36071,2021-01-17,4.0791534
34053,36073,2021-01-17,1.786697
34054,36075,2021-01-17,2.2101564
34055,36077,2021-01-17,7.5442862
34056,36079,2021-01-17,3.7696238
34057,36081,2021-01-17,3.2411796
34058,36083,2021-01-17,1.9877913
34059,36085,2021-01-17,5.3196461
34060,36087,2021-01-17,3.8098157
34061,36089,2021-01-17,6.3974837
34062,36091,2021-01-17,2.0470372
34063,36093,2021-01-17,3.9540012
34064,36095,2021-01-17,3.212129
34065,36097,2021-01-17,0.0
34066,36099,2021-01-17,
34067,36101,2021-01-17,11.1681424
34068,36103,2021-01-17,5.9302837
34069,36105,2021-01-17,0.5653827
34070,36107,2021-01-17,
34071,36109,2021-01-17,3.2513154
34072,36111,2021-01-17,3.135018
34073,36113,2021-01-17,6.946125
34074,36115,2021-01-17,
34075,36117,2021-01-17,3.1980914
34076,36119,2021-01-17,5.1030868
34077,36121,2021-01-17,0.0
34078,36123,2021-01-17,2.3060071
35594,6001,2021-01-18,3.3687797
35595,6003,2021-01-18,
35596,6005,2021-01-18,1.06921
35597,6007,2021-01-18,5.3048332
35598,6009,2021-01-18,0.9254803
35599,6011,2021-01-18,11.265291
35600,6013,2021-01-18,3.2108774
35601,6015,2021-01-18,1.0215757
35602,6017,2021-01-18,1.4069124
35603,6019,2021-01-18,5.5520461
35604,6021,2021-01-18,17.1733651
35605,6023,2021-01-18,1.4817339
35606,6025,2021-01-18,5.388832
35607,6027,2021-01-18,2.3748832
35608,6029,2021-01-18,5.2935764
35609,6031,2021-01-18,4.8650692
35610,6033,2021-01-18,2.6586729
35611,6035,2021-01-18,2.8556199
35612,6037,2021-01-18,7.327447
35613,6039,2021-01-18,1.9921636
35614,6041,2021-01-18,1.7209564
35615,6043,2021-01-18,1.6650017
35616,6045,2021-01-18,1.4939569
35617,6047,2021-01-18,2.5066965
35618,6049,2021-01-18,0.0
35619,6051,2021-01-18,0.0
35620,6053,2021-01-18,5.5696602
35621,6055,2021-01-18,2.1013811
35622,6057,2021-01-18,0.2868445
35623,6059,2021-01-18,6.6086253
35624,6061,2021-01-18,5.743357
35625,6063,2021-01-18,0.7531879
35626,6065,2021-01-18,5.3660643
35627,6067,2021-01-18,3.490922
35628,6069,2021-01-18,2.6762715
35629,6071,2021-01-18,6.4472845
35630,6073,2021-01-18,4.5826746
35631,6075,2021-01-18,2.3902772
35632,6077,2021-01-18,5.7852188
35633,6079,2021-01-18,1.7208716
35634,6081,2021-01-18,2.6186118
35635,6083,2021-01-18,5.6209333
35636,6085,2021-01-18,4.0749873
35637,6087,2021-01-18,4.0752061
35638,6089,2021-01-18,10.6129243
35639,6091,2021-01-18,
35640,6093,2021-01-18,5.2854996
35641,6095,2021-01-18,4.9863435
35642,6097,2021-01-18,2.1873969
35643,6099,2021-01-18,4.908368
35644,6101,2021-01-18,0.0
35645,6103,2021-01-18,2.6580546
35646,6105,2021-01-18,0.0
35647,6107,2021-01-18,5.1207647
35648,6109,2021-01-18,1.3102554
35649,6111,2021-01-18,5.4841419
35650,6113,2021-01-18,1.3653244
35651,6115,2021-01-18,8.5543199
37236,36001,2021-01-18,9.5032975
37237,36003,2021-01-18,4.0738431
37238,36005,2021-01-18,5.0469036
37239,36007,2021-01-18,8.4468377
37240,36009,2021-01-18,4.1428063
37241,36011,2021-01-18,6.9522344
37242,36013,2021-01-18,3.7405466
37243,36015,2021-01-18,5.01423
37244,36017,2021-01-18,1.2228302
37245,36019,2021-01-18,3.0441618
37246,36021,2021-01-18,5.7590141
37247,36023,2021-01-18,4.5425501
37248,36025,2021-01-18,1.6256673
37249,36027,2021-01-18,3.8479317
37250,36029,2021-01-18,4.6568225
37251,36031,2021-01-18,1.1617235
37252,36033,2021-01-18,3.4309731
37253,36035,2021-01-18,25.9681241
37254,36037,2021-01-18,5.263712
37255,36039,2021-01-18,
37256,36041,2021-01-18,
37257,36043,2021-01-18,2.3440338
37258,36045,2021-01-18,3.4361309
37259,36047,2021-01-18,3.0609022
37260,36049,2021-01-18,11.456066
37261,36051,2021-01-18,3.8920661
37262,36053,2021-01-18,3.8512525
37263,36055,2021-01-18,7.0763357
37264,36057,2021-01-18,4.6485953
37265,36059,2021-01-18,5.264639
37266,36061,2021-01-18,9.4027582
37267,36063,2021-01-18,5.3469631
37268,36065,2021-01-18,8.168795
37269,36067,2021-01-18,5.6618483
37270,36069,2021-01-18,5.4500368
37271,36071,2021-01-18,4.3758191
37272,36073,2021-01-18,1.786697
37273,36075,2021-01-18,2.3329429
37274,36077,2021-01-18,7.3009221
37275,36079,2021-01-18,3.3346672
37276,36081,2021-01-18,4.158979
37277,36083,2021-01-18,2.5299163
37278,36085,2021-01-18,6.581935
37279,36087,2021-01-18,3.9411887
37280,36089,2021-01-18,6.1309218
37281,36091,2021-01-18,2.2331315
37282,36093,2021-01-18,4.3218152
37283,36095,2021-01-18,3.212129
37284,36097,2021-01-18,0.0
37285,36099,2021-01-18,
37286,36101,2021-01-18,10.8663007
37287,36103,2021-01-18,6.1434638
37288,36105,2021-01-18,0.3769218
37289,36107,2021-01-18,
37290,36109,2021-01-18,2.9685923
37291,36111,2021-01-18,3.2154031
37292,36113,2021-01-18,6.2739193
