,geo_value,time_value,children cant covid
5094,6077,2021-06-16,11.5140587
5095,6081,2021-06-16,6.4348633
5096,6085,2021-06-16,5.6035877
5097,6095,2021-06-16,3.5024249
5098,6097,2021-06-16,9.3473495
5099,6111,2021-06-16,7.720464
5187,36000,2021-06-16,6.3247046
5188,36005,2021-06-16,16.5960635
5189,36029,2021-06-16,7.2271051
5190,36047,2021-06-16,10.6551349
5191,36055,2021-06-16,10.2728892
5192,36059,2021-06-16,10.0677287
5193,36061,2021-06-16,8.6141031
5194,36067,2021-06-16,6.4224797
5195,36081,2021-06-16,6.9733699
5196,36103,2021-06-16,5.2749893
5197,36119,2021-06-16,12.2314685
5275,6000,2021-06-17,7.0928904
5276,6001,2021-06-17,5.5551201
5277,6013,2021-06-17,6.9128862
5278,6019,2021-06-17,11.995051
5279,6029,2021-06-17,17.4269373
5280,6037,2021-06-17,9.7633042
5281,6059,2021-06-17,11.9537547
5282,6065,2021-06-17,6.0777165
5283,6067,2021-06-17,8.2490598
5284,6071,2021-06-17,14.9739804
5285,6073,2021-06-17,9.090529
5286,6075,2021-06-17,9.8773167
5287,6077,2021-06-17,10.8421479
5288,6081,2021-06-17,6.8707724
5289,6085,2021-06-17,5.309791
5290,6095,2021-06-17,3.5960187
5291,6097,2021-06-17,8.0040557
5292,6111,2021-06-17,6.3730621
5378,36000,2021-06-17,6.4214826
5379,36005,2021-06-17,17.7120385
5380,36029,2021-06-17,7.3784884
5381,36047,2021-06-17,8.3715465
5382,36055,2021-06-17,11.0132943
5383,36059,2021-06-17,8.6935009
5384,36061,2021-06-17,6.3706604
5385,36067,2021-06-17,5.6385469
5386,36081,2021-06-17,6.1545362
5387,36103,2021-06-17,7.3783581
5388,36119,2021-06-17,9.6577889
5466,6000,2021-06-18,6.3558537
5467,6001,2021-06-18,5.5240459
5468,6013,2021-06-18,8.4476401
5469,6019,2021-06-18,10.4250834
5470,6029,2021-06-18,8.2397372
5471,6037,2021-06-18,9.9374298
5472,6059,2021-06-18,10.3389718
5473,6065,2021-06-18,7.6702191
5474,6067,2021-06-18,7.3404444
5475,6071,2021-06-18,14.9391132
5476,6073,2021-06-18,9.4687926
5477,6075,2021-06-18,7.3489634
5478,6077,2021-06-18,11.5373917
5479,6081,2021-06-18,6.5397113
5480,6085,2021-06-18,4.5316017
5481,6097,2021-06-18,8.5400647
5482,6111,2021-06-18,6.9940164
5568,36000,2021-06-18,6.3459878
5569,36005,2021-06-18,18.5535445
5570,36029,2021-06-18,7.1177658
5571,36047,2021-06-18,7.0240549
5572,36055,2021-06-18,10.7011388
5573,36059,2021-06-18,7.5099603
5574,36061,2021-06-18,7.2281751
5575,36067,2021-06-18,4.0067157
5576,36081,2021-06-18,9.2712818
5577,36103,2021-06-18,9.3976733
5578,36119,2021-06-18,7.7544293
5648,6000,2021-06-19,6.5703358
5649,6001,2021-06-19,4.8531329
5650,6013,2021-06-19,6.6808403
5651,6019,2021-06-19,12.5562741
5652,6029,2021-06-19,10.2752924
5653,6037,2021-06-19,9.9264785
5654,6059,2021-06-19,9.4745457
5655,6065,2021-06-19,7.7981007
5656,6067,2021-06-19,8.3830499
5657,6071,2021-06-19,16.5601948
5658,6073,2021-06-19,8.7946814
5659,6075,2021-06-19,4.9037858
5660,6077,2021-06-19,10.4040682
5661,6081,2021-06-19,6.3934517
5662,6085,2021-06-19,5.390943
5663,6097,2021-06-19,6.9910449
5664,6111,2021-06-19,7.0045662
5746,36000,2021-06-19,5.9870207
5747,36005,2021-06-19,19.9438666
5748,36029,2021-06-19,6.889997
5749,36047,2021-06-19,5.8867901
5750,36055,2021-06-19,9.6023364
5751,36059,2021-06-19,7.3354737
5752,36061,2021-06-19,6.0661183
5753,36067,2021-06-19,4.1995181
5754,36081,2021-06-19,10.6447173
5755,36103,2021-06-19,8.6290125
5756,36119,2021-06-19,9.5813713
5824,6000,2021-06-20,5.9707485
5825,6001,2021-06-20,5.5802049
5826,6013,2021-06-20,6.83336
5827,6019,2021-06-20,12.4885413
5828,6029,2021-06-20,11.7389453
5829,6037,2021-06-20,9.7373692
5830,6059,2021-06-20,9.5332328
5831,6065,2021-06-20,8.4224826
5832,6067,2021-06-20,8.3039499
5833,6071,2021-06-20,16.0972603
5834,6073,2021-06-20,8.7030441
5835,6075,2021-06-20,4.4589629
5836,6077,2021-06-20,12.9744425
5837,6081,2021-06-20,7.2186542
5838,6085,2021-06-20,5.7409464
5839,6097,2021-06-20,9.0078764
5840,6111,2021-06-20,8.7950038
5919,36000,2021-06-20,6.1500051
5920,36005,2021-06-20,18.9117558
5921,36029,2021-06-20,5.8735421
5922,36047,2021-06-20,4.3472805
5923,36055,2021-06-20,5.556438
5924,36059,2021-06-20,6.6694353
5925,36061,2021-06-20,7.6636256
5926,36067,2021-06-20,2.7567466
5927,36081,2021-06-20,9.1964763
5928,36103,2021-06-20,13.0031108
5929,36119,2021-06-20,9.7686355
5996,6000,2021-06-21,6.0204441
5997,6001,2021-06-21,5.4725217
5998,6013,2021-06-21,6.2832036
5999,6019,2021-06-21,10.341313
6000,6029,2021-06-21,10.3264537
6001,6037,2021-06-21,9.752107
6002,6059,2021-06-21,8.0268622
6003,6065,2021-06-21,7.3068594
6004,6067,2021-06-21,12.720304
6005,6071,2021-06-21,15.1054673
6006,6073,2021-06-21,9.4339454
6007,6075,2021-06-21,4.147851
6008,6077,2021-06-21,14.2940906
6009,6081,2021-06-21,6.7098021
6010,6085,2021-06-21,4.8798736
6011,6097,2021-06-21,9.4118738
6012,6111,2021-06-21,8.4039362
6087,36000,2021-06-21,5.9802736
6088,36005,2021-06-21,16.8624351
6089,36029,2021-06-21,5.1274986
6090,36047,2021-06-21,3.717818
6091,36055,2021-06-21,4.5819274
6092,36059,2021-06-21,5.9301416
6093,36061,2021-06-21,5.9061068
6094,36067,2021-06-21,2.4302702
6095,36081,2021-06-21,11.3152584
6096,36103,2021-06-21,12.9819157
6097,36119,2021-06-21,8.9651429
6161,6000,2021-06-22,6.2220676
6162,6001,2021-06-22,6.3568252
6163,6013,2021-06-22,5.7536086
6164,6019,2021-06-22,9.3799009
6165,6029,2021-06-22,9.0968834
6166,6037,2021-06-22,9.0608334
6167,6059,2021-06-22,7.4262982
6168,6065,2021-06-22,7.2021951
6169,6067,2021-06-22,11.1714134
6170,6071,2021-06-22,14.9894539
6171,6073,2021-06-22,8.5986387
6172,6075,2021-06-22,2.863311
6173,6077,2021-06-22,14.6730856
6174,6081,2021-06-22,10.7708131
6175,6085,2021-06-22,4.7946683
6176,6097,2021-06-22,8.2094135
6177,6111,2021-06-22,9.5877324
6252,36000,2021-06-22,6.2414956
6253,36005,2021-06-22,14.9492085
6254,36029,2021-06-22,4.9928269
6255,36047,2021-06-22,2.8840885
6256,36055,2021-06-22,3.3424228
6257,36059,2021-06-22,11.6372329
6258,36061,2021-06-22,4.8684686
6259,36067,2021-06-22,1.9965381
6260,36081,2021-06-22,11.9150986
6261,36103,2021-06-22,15.2657118
6262,36119,2021-06-22,11.6907074
6324,6000,2021-06-23,6.5521816
6325,6001,2021-06-23,7.152097
6326,6013,2021-06-23,5.0321905
6327,6019,2021-06-23,8.4001874
6328,6029,2021-06-23,7.1913405
6329,6037,2021-06-23,9.8746773
6330,6059,2021-06-23,5.0214464
6331,6065,2021-06-23,7.9960746
6332,6067,2021-06-23,10.7942125
6333,6071,2021-06-23,12.0254751
6334,6073,2021-06-23,7.6182528
6335,6075,2021-06-23,2.4718508
6336,6077,2021-06-23,11.2677866
6337,6081,2021-06-23,10.3577809
6338,6085,2021-06-23,4.4503886
6339,6097,2021-06-23,6.8412393
6340,6111,2021-06-23,8.1093629
6409,36000,2021-06-23,6.5132705
6410,36005,2021-06-23,13.6073188
6411,36029,2021-06-23,3.8090053
6412,36047,2021-06-23,1.3165023
6413,36055,2021-06-23,4.1534203
6414,36059,2021-06-23,11.0235093
6415,36061,2021-06-23,3.9941179
6416,36081,2021-06-23,12.4916039
6417,36103,2021-06-23,14.4581496
6418,36119,2021-06-23,11.109571
6475,6000,2021-06-24,6.7736805
6476,6001,2021-06-24,7.148052
6477,6013,2021-06-24,4.2006045
6478,6019,2021-06-24,9.5450929
6479,6029,2021-06-24,6.4036989
6480,6037,2021-06-24,10.1945511
6481,6059,2021-06-24,6.7551916
6482,6065,2021-06-24,7.3027012
6483,6067,2021-06-24,9.3025938
6484,6071,2021-06-24,10.4036879
6485,6073,2021-06-24,7.486449
6486,6075,2021-06-24,2.561155
6487,6077,2021-06-24,11.3610147
6488,6081,2021-06-24,9.6936758
6489,6085,2021-06-24,5.9664904
6490,6097,2021-06-24,7.2613196
6491,6111,2021-06-24,8.8583861
6562,36000,2021-06-24,6.8700995
6563,36005,2021-06-24,12.967293
6564,36029,2021-06-24,3.9204244
6565,36047,2021-06-24,3.2860902
6566,36055,2021-06-24,3.7209078
6567,36059,2021-06-24,14.9903987
6568,36061,2021-06-24,5.8192554
6569,36081,2021-06-24,12.8049972
6570,36103,2021-06-24,12.9920316
6571,36119,2021-06-24,10.6179611
6629,6000,2021-06-25,7.9782533
6630,6001,2021-06-25,8.8723718
6631,6013,2021-06-25,1.9778063
6632,6019,2021-06-25,10.028315
6633,6029,2021-06-25,6.6531938
6634,6037,2021-06-25,11.0301327
6635,6059,2021-06-25,7.1486668
6636,6065,2021-06-25,5.9273057
6637,6067,2021-06-25,9.6497355
6638,6071,2021-06-25,10.0905187
6639,6073,2021-06-25,9.3706111
6640,6075,2021-06-25,3.5852495
6641,6077,2021-06-25,9.032828
6642,6081,2021-06-25,9.2342875
6643,6085,2021-06-25,5.8740131
6644,6097,2021-06-25,4.130293
6645,6111,2021-06-25,9.7798274
6716,36000,2021-06-25,6.7322137
6717,36005,2021-06-25,15.2436148
6718,36029,2021-06-25,3.6804431
6719,36047,2021-06-25,5.0537773
6720,36055,2021-06-25,3.6975399
6721,36059,2021-06-25,15.1984369
6722,36061,2021-06-25,4.9264023
6723,36081,2021-06-25,10.2240058
6724,36103,2021-06-25,11.8262041
6725,36119,2021-06-25,11.5432745
6783,6000,2021-06-26,8.1409656
6784,6001,2021-06-26,8.5141392
6785,6013,2021-06-26,1.9614838
6786,6019,2021-06-26,8.7429744
6787,6029,2021-06-26,6.3098809
6788,6037,2021-06-26,10.6567789
6789,6059,2021-06-26,7.8720216
6790,6065,2021-06-26,6.1117555
6791,6067,2021-06-26,9.8485438
6792,6071,2021-06-26,9.3196402
6793,6073,2021-06-26,8.9046461
6794,6075,2021-06-26,4.8385679
6795,6077,2021-06-26,8.7827884
6796,6081,2021-06-26,12.6228694
6797,6085,2021-06-26,5.4027418
6798,6097,2021-06-26,4.1991805
6799,6111,2021-06-26,9.7780003
6874,36000,2021-06-26,7.1015595
6875,36005,2021-06-26,13.6181657
6876,36029,2021-06-26,4.2397379
6877,36047,2021-06-26,9.418542
6878,36055,2021-06-26,4.2208528
6879,36059,2021-06-26,16.1824191
6880,36061,2021-06-26,4.9351562
6881,36081,2021-06-26,10.7061046
6882,36103,2021-06-26,12.0546131
6883,36119,2021-06-26,10.8593495
6943,6000,2021-06-27,9.516576
6944,6001,2021-06-27,9.308213
6945,6013,2021-06-27,2.2444236
6946,6019,2021-06-27,9.143837
6947,6029,2021-06-27,5.0922411
6948,6037,2021-06-27,12.1248026
6949,6059,2021-06-27,6.8226367
6950,6065,2021-06-27,6.6094651
6951,6067,2021-06-27,8.9691693
6952,6071,2021-06-27,7.2912717
6953,6073,2021-06-27,8.5815525
6954,6075,2021-06-27,4.1252851
6955,6077,2021-06-27,6.3389843
6956,6081,2021-06-27,11.9567118
6957,6085,2021-06-27,5.6131651
6958,6095,2021-06-27,7.1324917
6959,6097,2021-06-27,2.9780481
6960,6111,2021-06-27,6.3872974
7039,36000,2021-06-27,6.6651152
7040,36005,2021-06-27,14.5367101
7041,36029,2021-06-27,5.437175
7042,36047,2021-06-27,11.8493927
7043,36055,2021-06-27,3.8675671
7044,36059,2021-06-27,14.6234471
7045,36061,2021-06-27,2.9947075
7046,36081,2021-06-27,12.1707257
7047,36103,2021-06-27,8.6444034
7048,36119,2021-06-27,10.0378464
7112,6000,2021-06-28,9.7105438
7113,6001,2021-06-28,9.1395873
7114,6013,2021-06-28,3.0405989
7115,6019,2021-06-28,9.8648099
7116,6029,2021-06-28,5.4191304
7117,6037,2021-06-28,12.2513181
7118,6059,2021-06-28,7.4434215
7119,6065,2021-06-28,7.8874585
7120,6067,2021-06-28,4.719925
7121,6071,2021-06-28,6.4580053
7122,6073,2021-06-28,8.1029767
7123,6075,2021-06-28,6.3634754
7124,6077,2021-06-28,7.0055513
7125,6081,2021-06-28,14.1385368
7126,6085,2021-06-28,7.0182139
7127,6095,2021-06-28,6.0831796
7128,6097,2021-06-28,3.11312
7129,6099,2021-06-28,9.8186478
7130,6111,2021-06-28,7.0286884
7211,36000,2021-06-28,7.0592657
7212,36005,2021-06-28,13.1273986
7213,36029,2021-06-28,5.6355873
7214,36047,2021-06-28,13.1195473
7215,36055,2021-06-28,4.3243108
7216,36059,2021-06-28,13.3684235
7217,36061,2021-06-28,2.9761506
7218,36081,2021-06-28,12.1917776
7219,36103,2021-06-28,8.7229831
7220,36119,2021-06-28,9.963362
7288,6000,2021-06-29,9.7930843
7289,6001,2021-06-29,8.2802581
7290,6013,2021-06-29,5.0168889
7291,6019,2021-06-29,10.877031
7292,6029,2021-06-29,9.06576
7293,6037,2021-06-29,11.9285309
7294,6059,2021-06-29,6.6375897
7295,6065,2021-06-29,8.9391113
7296,6067,2021-06-29,5.2336554
7297,6071,2021-06-29,7.7990592
7298,6073,2021-06-29,7.8660984
7299,6075,2021-06-29,10.0540735
7300,6077,2021-06-29,5.3641054
7301,6081,2021-06-29,10.3976495
7302,6085,2021-06-29,7.890825
7303,6095,2021-06-29,5.5568126
7304,6097,2021-06-29,4.3888987
7305,6099,2021-06-29,10.1957968
7306,6111,2021-06-29,5.3247498
7390,36000,2021-06-29,7.2665447
7391,36005,2021-06-29,12.9178626
7392,36029,2021-06-29,5.05018
7393,36047,2021-06-29,16.8178838
7394,36055,2021-06-29,5.0998138
7395,36059,2021-06-29,8.4549551
7396,36061,2021-06-29,4.7451676
7397,36067,2021-06-29,5.7398484
7398,36081,2021-06-29,14.815324
7399,36103,2021-06-29,6.9385067
7400,36119,2021-06-29,7.1335369
7470,6000,2021-06-30,9.1921978
7471,6001,2021-06-30,7.2923045
7472,6013,2021-06-30,7.1253399
7473,6019,2021-06-30,12.3588196
7474,6029,2021-06-30,9.2371756
7475,6037,2021-06-30,11.1941469
7476,6059,2021-06-30,7.4871237
7477,6065,2021-06-30,7.4775463
7478,6067,2021-06-30,4.8678616
7479,6071,2021-06-30,7.5353929
7480,6073,2021-06-30,7.1816769
7481,6075,2021-06-30,9.8243543
7482,6077,2021-06-30,5.3268308
7483,6081,2021-06-30,11.0526861
7484,6085,2021-06-30,7.1112515
7485,6095,2021-06-30,2.6494915
7486,6097,2021-06-30,3.8998424
7487,6099,2021-06-30,10.7350562
7488,6111,2021-06-30,4.9209736
7574,36000,2021-06-30,7.3304984
7575,36005,2021-06-30,13.4484109
7576,36029,2021-06-30,6.2936048
7577,36047,2021-06-30,18.3242298
7578,36055,2021-06-30,3.7083105
7579,36059,2021-06-30,7.8697713
7580,36061,2021-06-30,5.2682556
7581,36067,2021-06-30,5.0493248
7582,36081,2021-06-30,13.4838074
7583,36103,2021-06-30,8.7011747
7584,36119,2021-06-30,7.3281018
7654,6000,2021-07-01,8.1027978
7655,6001,2021-07-01,7.3961078
7656,6013,2021-07-01,7.197636
7657,6019,2021-07-01,9.8384023
7658,6029,2021-07-01,11.1707458
7659,6037,2021-07-01,10.7190731
7660,6059,2021-07-01,6.070897
7661,6065,2021-07-01,7.8690234
7662,6067,2021-07-01,4.9977652
7663,6071,2021-07-01,7.238562
7664,6073,2021-07-01,6.9728217
7665,6075,2021-07-01,9.3363636
7666,6077,2021-07-01,10.3294064
7667,6081,2021-07-01,13.5688243
7668,6085,2021-07-01,5.9361545
7669,6095,2021-07-01,3.5567277
7670,6097,2021-07-01,4.8891725
7671,6099,2021-07-01,10.3925648
7672,6111,2021-07-01,4.7839097
7763,36000,2021-07-01,6.9276329
7764,36005,2021-07-01,13.7786091
7765,36029,2021-07-01,4.7011719
7766,36047,2021-07-01,16.6616928
7767,36055,2021-07-01,4.979939
7768,36059,2021-07-01,4.318459
7769,36061,2021-07-01,4.9441093
7770,36067,2021-07-01,3.4851804
7771,36081,2021-07-01,13.1844038
7772,36103,2021-07-01,9.108256
7773,36119,2021-07-01,8.7819346
7854,6000,2021-07-02,7.1265999
7855,6001,2021-07-02,5.5658631
7856,6013,2021-07-02,8.3519237
7857,6019,2021-07-02,8.8480999
7858,6029,2021-07-02,12.4183793
7859,6037,2021-07-02,10.1029043
7860,6059,2021-07-02,7.2475069
7861,6065,2021-07-02,7.5420301
7862,6067,2021-07-02,5.2193923
7863,6071,2021-07-02,9.6657167
7864,6073,2021-07-02,4.431795
7865,6075,2021-07-02,8.9125633
7866,6077,2021-07-02,11.5910976
7867,6081,2021-07-02,17.0748417
7868,6085,2021-07-02,5.7658474
7869,6095,2021-07-02,3.7869646
7870,6097,2021-07-02,6.2225424
7871,6099,2021-07-02,7.8665949
7872,6111,2021-07-02,5.24176
7967,36000,2021-07-02,6.9120878
7968,36005,2021-07-02,10.2380213
7969,36029,2021-07-02,4.8492586
7970,36047,2021-07-02,15.0167725
7971,36055,2021-07-02,4.2244944
7972,36059,2021-07-02,4.3919751
7973,36061,2021-07-02,5.5194839
7974,36067,2021-07-02,3.23634
7975,36081,2021-07-02,12.4843961
7976,36103,2021-07-02,8.4423215
7977,36119,2021-07-02,9.2516749
8060,6000,2021-07-03,7.160306
8061,6001,2021-07-03,6.4495267
8062,6013,2021-07-03,9.9014752
8063,6019,2021-07-03,7.4927718
8064,6029,2021-07-03,12.8269716
8065,6037,2021-07-03,9.9707123
8066,6059,2021-07-03,6.1738189
8067,6065,2021-07-03,7.9740936
8068,6067,2021-07-03,3.7301543
8069,6071,2021-07-03,8.4258119
8070,6073,2021-07-03,5.4570856
8071,6075,2021-07-03,9.2775259
8072,6077,2021-07-03,13.0005672
8073,6081,2021-07-03,13.4550748
8074,6085,2021-07-03,5.3982729
8075,6095,2021-07-03,2.1046582
8076,6097,2021-07-03,7.1251842
8077,6099,2021-07-03,7.3490891
8078,6111,2021-07-03,5.7810641
8173,36000,2021-07-03,7.1803264
8174,36005,2021-07-03,10.6704296
8175,36029,2021-07-03,4.8528617
8176,36047,2021-07-03,12.0731135
8177,36055,2021-07-03,4.6201487
8178,36059,2021-07-03,3.8282549
8179,36061,2021-07-03,6.6071885
8180,36067,2021-07-03,1.9078967
8181,36081,2021-07-03,10.7733922
8182,36103,2021-07-03,10.3931143
8183,36119,2021-07-03,7.1923298
8268,6000,2021-07-04,6.9624428
8269,6001,2021-07-04,6.3471604
8270,6013,2021-07-04,9.6122819
8271,6019,2021-07-04,6.8279984
8272,6029,2021-07-04,15.3180812
8273,6037,2021-07-04,9.1527759
8274,6059,2021-07-04,6.0671111
8275,6065,2021-07-04,7.4657172
8276,6067,2021-07-04,3.7811352
8277,6071,2021-07-04,9.4946475
8278,6073,2021-07-04,6.0065344
8279,6075,2021-07-04,8.8620576
8280,6077,2021-07-04,15.6469328
8281,6081,2021-07-04,13.3312735
8282,6085,2021-07-04,5.8250285
8283,6095,2021-07-04,2.1505401
8284,6097,2021-07-04,6.414438
8285,6099,2021-07-04,9.3907704
8286,6111,2021-07-04,9.243579
8384,36000,2021-07-04,7.7070912
8385,36005,2021-07-04,8.3288292
8386,36029,2021-07-04,5.2256222
8387,36047,2021-07-04,9.9958259
8388,36055,2021-07-04,7.1446187
8389,36059,2021-07-04,3.6451719
8390,36061,2021-07-04,6.894017
8391,36067,2021-07-04,1.8683041
8392,36081,2021-07-04,9.5956923
8393,36103,2021-07-04,10.7401054
8394,36119,2021-07-04,8.7093721
8476,6000,2021-07-05,7.2943427
8477,6001,2021-07-05,6.3649386
8478,6013,2021-07-05,8.7421375
8479,6019,2021-07-05,8.4025779
8480,6029,2021-07-05,15.0951541
8481,6037,2021-07-05,9.3897102
8482,6059,2021-07-05,6.2640074
8483,6065,2021-07-05,7.5290671
8484,6067,2021-07-05,5.2129121
8485,6071,2021-07-05,10.5886956
8486,6073,2021-07-05,6.1609996
8487,6075,2021-07-05,8.2106793
8488,6077,2021-07-05,15.8558656
8489,6081,2021-07-05,10.2048762
8490,6085,2021-07-05,4.4120453
8491,6095,2021-07-05,2.4414184
8492,6097,2021-07-05,6.1825954
8493,6099,2021-07-05,10.9491886
8494,6111,2021-07-05,9.8424414
8591,36000,2021-07-05,7.7384111
8592,36005,2021-07-05,9.0674396
8593,36029,2021-07-05,5.2398813
8594,36047,2021-07-05,10.3001306
8595,36055,2021-07-05,8.124922
8596,36059,2021-07-05,6.6002741
8597,36061,2021-07-05,7.8834659
8598,36067,2021-07-05,1.8158909
8599,36081,2021-07-05,8.0480721
8600,36103,2021-07-05,11.5639105
8601,36119,2021-07-05,9.664837
8683,6000,2021-07-06,7.6332586
8684,6001,2021-07-06,6.7697354
8685,6013,2021-07-06,7.5192809
8686,6019,2021-07-06,8.6974742
8687,6029,2021-07-06,13.2927987
8688,6037,2021-07-06,9.9244147
8689,6059,2021-07-06,7.4882482
8690,6065,2021-07-06,7.035128
8691,6067,2021-07-06,5.0135759
8692,6071,2021-07-06,10.4638435
8693,6073,2021-07-06,5.9102353
8694,6075,2021-07-06,5.6371376
8695,6077,2021-07-06,16.1346645
8696,6081,2021-07-06,9.6458922
8697,6085,2021-07-06,3.8738987
8698,6095,2021-07-06,2.6888633
8699,6097,2021-07-06,4.925194
8700,6099,2021-07-06,10.9914228
8701,6111,2021-07-06,10.8675195
8799,36000,2021-07-06,7.7346116
8800,36005,2021-07-06,10.0384475
8801,36029,2021-07-06,5.3417548
8802,36047,2021-07-06,7.2392448
8803,36055,2021-07-06,7.1197977
8804,36059,2021-07-06,6.549378
8805,36061,2021-07-06,7.6045569
8806,36067,2021-07-06,3.0607351
8807,36081,2021-07-06,5.1519441
8808,36103,2021-07-06,12.5470838
8809,36119,2021-07-06,10.0052413
8893,6000,2021-07-07,8.0266042
8894,6001,2021-07-07,7.1096182
8895,6013,2021-07-07,6.5093297
8896,6019,2021-07-07,6.881968
8897,6029,2021-07-07,14.0563416
8898,6037,2021-07-07,10.642717
8899,6059,2021-07-07,7.4512662
8900,6065,2021-07-07,9.3446207
8901,6067,2021-07-07,5.2934533
8902,6071,2021-07-07,10.6495604
8903,6073,2021-07-07,6.1518614
8904,6075,2021-07-07,5.7555815
8905,6077,2021-07-07,15.521233
8906,6081,2021-07-07,9.0931157
8907,6085,2021-07-07,3.6867427
8908,6095,2021-07-07,2.7546468
8909,6097,2021-07-07,4.948009
8910,6099,2021-07-07,12.7022383
8911,6111,2021-07-07,11.2537985
9008,36000,2021-07-07,6.829548
9009,36005,2021-07-07,9.3272902
9010,36029,2021-07-07,5.4886505
9011,36047,2021-07-07,5.3829226
9012,36055,2021-07-07,8.6144297
9013,36059,2021-07-07,6.4037686
9014,36061,2021-07-07,6.8657385
9015,36067,2021-07-07,2.6727948
9016,36081,2021-07-07,7.112841
9017,36103,2021-07-07,12.2263203
9018,36119,2021-07-07,8.1553837
9102,6000,2021-07-08,8.1072848
9103,6001,2021-07-08,7.3985136
9104,6013,2021-07-08,6.85567
9105,6019,2021-07-08,7.8214742
9106,6029,2021-07-08,12.6949533
9107,6037,2021-07-08,10.6029558
9108,6053,2021-07-08,11.9287133
9109,6059,2021-07-08,7.1976817
9110,6065,2021-07-08,11.0595986
9111,6067,2021-07-08,4.9495889
9112,6071,2021-07-08,12.2785585
9113,6073,2021-07-08,6.2225887
9114,6075,2021-07-08,6.004038
9115,6077,2021-07-08,9.5699921
9116,6079,2021-07-08,8.3492335
9117,6081,2021-07-08,7.4783125
9118,6085,2021-07-08,3.7015862
9119,6095,2021-07-08,3.905028
9120,6097,2021-07-08,5.7037117
9121,6099,2021-07-08,11.7379353
9122,6111,2021-07-08,11.2637902
9220,36000,2021-07-08,7.167107
9221,36005,2021-07-08,9.9113172
9222,36029,2021-07-08,5.955981
9223,36047,2021-07-08,5.4052902
9224,36055,2021-07-08,7.4581453
9225,36059,2021-07-08,6.8935295
9226,36061,2021-07-08,4.6794473
9227,36067,2021-07-08,2.7908137
9228,36081,2021-07-08,9.2479384
9229,36103,2021-07-08,10.3538464
9230,36119,2021-07-08,8.0500123
9312,6000,2021-07-09,7.6533747
9313,6001,2021-07-09,7.7583911
9314,6013,2021-07-09,7.428697
9315,6019,2021-07-09,8.354101
9316,6029,2021-07-09,11.2905096
9317,6037,2021-07-09,11.2307763
9318,6053,2021-07-09,15.7990589
9319,6059,2021-07-09,6.1239265
9320,6065,2021-07-09,11.3403
9321,6067,2021-07-09,4.7387964
9322,6071,2021-07-09,10.0529581
9323,6073,2021-07-09,6.7688233
9324,6075,2021-07-09,6.83275
9325,6077,2021-07-09,9.66176
9326,6079,2021-07-09,8.5572256
9327,6081,2021-07-09,5.3210955
9328,6085,2021-07-09,3.9494062
9329,6095,2021-07-09,4.381393
9330,6097,2021-07-09,6.2198389
9331,6099,2021-07-09,12.6373793
9332,6111,2021-07-09,9.3644832
9433,36000,2021-07-09,7.0744482
9434,36005,2021-07-09,10.8732555
9435,36029,2021-07-09,5.8244653
9436,36047,2021-07-09,6.3714563
9437,36055,2021-07-09,10.0528937
9438,36059,2021-07-09,7.0681679
9439,36061,2021-07-09,4.1423157
9440,36067,2021-07-09,2.9020675
9441,36081,2021-07-09,10.440944
9442,36103,2021-07-09,9.9933132
9443,36119,2021-07-09,9.0575677
9524,6000,2021-07-10,7.1483564
9525,6001,2021-07-10,7.3547644
9526,6013,2021-07-10,6.5260024
9527,6019,2021-07-10,11.3623756
9528,6029,2021-07-10,9.4537168
9529,6037,2021-07-10,11.9875032
